molecule_chembl_id,standard_type,standard_units,IC50,type,units,value,canonical_smiles,pIC50
CHEMBL99024,IC50,nM,1040.0,IC50,uM,1.04,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,5.982966660701219
CHEMBL59812,IC50,nM,20000.0,IC50,uM,20.0,CC(=O)Oc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(OC(C)=O)cccc3n1C)n2C,4.698970004336019
CHEMBL434828,IC50,nM,77.0,IC50,nM,77.0,O=C(/C=C/c1ccccc1)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.113509274827518
CHEMBL49596,IC50,nM,5600.0,IC50,uM,5.6,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(N)nc21,5.251811972993799
CHEMBL293250,IC50,nM,40500.0,IC50,uM,40.5,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(O)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(O)ccc21,4.392544976785332
CHEMBL62701,IC50,nM,22300.0,IC50,uM,22.3,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cccnc3n2C)c(C(=O)Nc2ccccc2)c2cccnc21,4.651695136951839
CHEMBL51659,IC50,nM,3.4,IC50,nM,3.4,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.468521082957745
CHEMBL135142,IC50,nM,35.0,IC50,nM,35.0,O=C(/C=C/C(F)(F)F)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.455931955649724
CHEMBL343722,IC50,nM,120.0,IC50,nM,120.0,C=C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.920818753952375
CHEMBL448154,IC50,nM,490.0,IC50,uM,0.49,CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21,6.309803919971486
CHEMBL50470,IC50,nM,1400.0,IC50,uM,1.4,CCN(CC)CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,5.853871964321762
CHEMBL104244,IC50,nM,210.0,IC50,uM,0.21,CN1CCN(CCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,6.6777807052660805
CHEMBL293889,IC50,nM,4300.0,IC50,uM,4.3,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(Cl)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(Cl)ccc21,5.366531544420414
CHEMBL140561,IC50,nM,108.0,IC50,nM,108.0,CN(C)CCCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.966576244513051
CHEMBL345077,IC50,nM,340.0,IC50,nM,340.0,C=C[S+]([O-])c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,6.468521082957745
CHEMBL107472,IC50,nM,7500.0,IC50,uM,7.5,CNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,5.1249387366083
CHEMBL139044,IC50,nM,27.0,IC50,nM,27.0,C=C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.568636235841013
CHEMBL139095,IC50,nM,2.4,IC50,nM,2.4,C=CS(=O)(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.619788758288394
CHEMBL113070,IC50,nM,80.0,IC50,uM,0.08,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CCCC(=O)O)cc3)nc21,7.096910013008056
CHEMBL104779,IC50,nM,910.0,IC50,uM,0.91,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21,6.040958607678906
CHEMBL301612,IC50,nM,260.0,IC50,uM,0.26,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccccc3)nc21,6.585026652029182
CHEMBL293251,IC50,nM,11400.0,IC50,uM,11.4,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(Br)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(Br)ccc21,4.943095148663527
CHEMBL60472,IC50,nM,3600.0,IC50,uM,3.6,COc1ccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4ccc(OC)cc4n3C)n(C)c2c1,5.443697499232712
CHEMBL342828,IC50,nM,14.0,IC50,nM,14.0,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCn1ccnc1,7.853871964321762
CHEMBL299194,IC50,nM,8700.0,IC50,uM,8.7,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,5.060480747381382
CHEMBL291359,IC50,nM,9900.0,IC50,uM,9.9,CC(=O)Oc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC(C)=O)c4n3C)n(C)c12,5.00436480540245
CHEMBL109296,IC50,nM,4500.0,IC50,uM,4.5,CCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,5.346787486224656
CHEMBL111339,IC50,nM,480.0,IC50,uM,0.48,Cc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,6.318758762624412
CHEMBL7939,IC50,nM,700.0,IC50,uM,0.7,O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21,6.154901959985743
CHEMBL8095,IC50,nM,2000.0,IC50,uM,2.0,COc1ccc(Nc2cc3c(cc2Nc2ccccc2)C(=O)NC3=O)cc1,5.698970004336019
CHEMBL345109,IC50,nM,59.0,IC50,nM,59.0,CN(C)CCCNC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.229147988357855
CHEMBL607707,IC50,nM,83.0,IC50,uM,0.083,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,7.080921907623926
CHEMBL293986,IC50,nM,100000.0,IC50,uM,100.0,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3c(Cl)cccc3n2C)c(C(=O)Nc2ccccc2)c2c(Cl)cccc21,4.0
CHEMBL8223,IC50,nM,50000.0,IC50,uM,50.0,CCN(CC)c1ccc(Nc2cc3c(cc2Nc2ccc(N(CC)CC)cc2)C(=O)NC3=O)cc1,4.301029995663981
CHEMBL332269,IC50,nM,4400.0,IC50,uM,4.4,CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,5.356547323513812
CHEMBL428690,IC50,nM,7600.0,IC50,nM,7600.0,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,5.119186407719209
CHEMBL14932,IC50,nM,98.0,IC50,nM,98.0,Oc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,7.008773924307505
CHEMBL38199,IC50,nM,3.7,IC50,nM,3.7,Brc1cccc(Nc2ncnc3cc4c(cnn4CCN4CCOCC4)cc23)c1,8.431798275933005
CHEMBL29197,IC50,nM,0.025,IC50,nM,0.025,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,10.602059991327963
CHEMBL287007,IC50,nM,2.6,IC50,nM,2.6,CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,8.585026652029182
CHEMBL37346,IC50,nM,5500.0,IC50,nM,5500.0,Brc1cccc(Nc2ccnc3ccccc23)c1,5.259637310505756
CHEMBL15346,IC50,nM,74.0,IC50,nM,74.0,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,7.130768280269024
CHEMBL15202,IC50,nM,68.0,IC50,nM,68.0,COc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,7.167491087293763
CHEMBL554,IC50,nM,10.0,IC50,uM,0.01,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,8.0
CHEMBL36819,IC50,nM,53.0,IC50,nM,53.0,O=C(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,7.275724130399211
CHEMBL40130,IC50,nM,3.7,IC50,nM,3.7,Brc1cccc(Nc2ncnc3cc4c(ccn4CCN4CCOCC4)cc23)c1,8.431798275933005
CHEMBL35820,IC50,nM,0.006,IC50,nM,0.006,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC,11.221848749616356
CHEMBL14627,IC50,nM,74.0,IC50,nM,74.0,O=C(NCCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)C(F)(F)F,7.130768280269024
CHEMBL290096,IC50,nM,27.0,IC50,nM,27.0,Brc1cccc(Nc2ncnc3ccccc23)c1,7.568636235841013
CHEMBL460731,IC50,nM,20.0,IC50,nM,20.0,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,7.698970004336019
CHEMBL37543,IC50,nM,12.0,IC50,nM,12.0,OCC(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,7.920818753952375
CHEMBL287289,IC50,nM,21.0,IC50,nM,21.0,CN(C)CCCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,7.6777807052660805
CHEMBL514436,IC50,nM,27.0,IC50,nM,27.0,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,7.568636235841013
CHEMBL39320,IC50,nM,0.37,IC50,nM,0.37,Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,9.431798275933005
CHEMBL289162,IC50,nM,5.1,IC50,nM,5.1,O=C(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,8.292429823902063
CHEMBL14952,IC50,nM,104.0,IC50,nM,104.0,CS(=O)(=O)CCNCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,6.982966660701219
CHEMBL37373,IC50,nM,41.0,IC50,nM,41.0,CN(C)CCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,7.3872161432802645
CHEMBL39715,IC50,nM,3.4,IC50,nM,3.4,COC(=O)CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,8.468521082957745
CHEMBL289213,IC50,nM,0.72,IC50,nM,0.72,CN(CC(=O)O)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,9.142667503568731
CHEMBL273789,IC50,nM,263.0,IC50,nM,263.0,CS(=O)(=O)CCN(CCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)C(=O)C(F)(F)F,6.580044251510242
CHEMBL517907,IC50,nM,11.0,IC50,nM,11.0,C#Cc1cccc(Nc2ncnc3ccc(OCCCCNCCS(C)(=O)=O)cc23)c1,7.958607314841775
CHEMBL460732,IC50,nM,93.0,IC50,nM,93.0,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(S(=O)(=O)c4ccccc4)cc3)c2c1,7.031517051446065
CHEMBL540701,IC50,nM,79.0,IC50,nM,79.0,C=CCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,7.102372908709558
CHEMBL287832,IC50,nM,40.0,IC50,nM,40.0,CN(C)CCn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,7.3979400086720375
CHEMBL39337,IC50,nM,0.44,IC50,nM,0.44,Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1,9.356547323513812
CHEMBL40734,IC50,nM,0.44,IC50,nM,0.44,Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1,9.356547323513812
CHEMBL39811,IC50,nM,7.5,IC50,nM,7.5,CN(C)CCN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,8.1249387366083
CHEMBL36727,IC50,nM,0.8,IC50,nM,0.8,Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,9.096910013008056
CHEMBL39355,IC50,nM,8.8,IC50,nM,8.8,Brc1cccc(Nc2ncnc3cc4c(cnn4CCCN4CCOCC4)cc23)c1,8.05551732784983
CHEMBL493428,IC50,nM,24.0,IC50,nM,24.0,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1,7.619788758288394
CHEMBL289959,IC50,nM,346.0,IC50,nM,346.0,c1ccc(Nc2ncnc3ccccc23)cc1,6.460923901207224
CHEMBL14874,IC50,nM,830.0,IC50,nM,830.0,CN(CCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)CCS(C)(=O)=O,6.080921907623926
CHEMBL416611,IC50,nM,1.6,IC50,nM,1.6,OCC(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,8.795880017344075
CHEMBL36967,IC50,nM,4.8,IC50,nM,4.8,Brc1cccc(Nc2ncnc3cc4[nH]cc(CN5CCOCC5)c4cc23)c1,8.318758762624412
CHEMBL36164,IC50,nM,3.5,IC50,nM,3.5,OCCN(CCO)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,8.455931955649724
CHEMBL1242973,IC50,nM,590000.0,IC50,uM,590.0,COC(=O)[C@@]1(Cc2ccc(O)c(CC=C(C)C)c2)OC(=O)C(O)=C1c1ccc(O)cc1,3.2291479883578558
CHEMBL280074,IC50,nM,440000.0,IC50,uM,440.0,Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc21,3.3565473235138126
CHEMBL338448,IC50,nM,1900.0,IC50,uM,1.9,CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.721246399047171
CHEMBL131715,IC50,nM,7000.0,IC50,uM,7.0,CO[C@H]1[C@@H](N(C)C(=O)c2ccc(Cl)cc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.154901959985743
CHEMBL435809,IC50,nM,110.0,IC50,uM,0.11,CO[C@H]1[C@@H](N(C)C(=O)c2ccc(C(=O)O)cc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,6.958607314841775
CHEMBL57323,IC50,nM,610.0,IC50,uM,0.61,Cc1cccc(C)c1-c1cc2cnc(N)nc2nc1NC(=O)NC(C)(C)C,6.214670164989233
CHEMBL57347,IC50,nM,150.0,IC50,uM,0.15,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NC(C)(C)C)nc3n2)CC1,6.823908740944319
CHEMBL75188,IC50,nM,7000.0,IC50,uM,7.0,Cc1cc(C)c(C)c(-c2cc3cnc(NCCCN4CCN(C)CC4)nc3nc2NC(=O)NC(C)(C)C)c1C,5.154901959985743
CHEMBL131020,IC50,nM,1100.0,IC50,uM,1.1,CO[C@H]1[C@@H](N(C)S(C)(=O)=O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.958607314841775
CHEMBL131590,IC50,nM,4700.0,IC50,uM,4.7,CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2Cl)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.327902142064283
CHEMBL160846,IC50,nM,8.0,IC50,uM,0.008,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)cs1,8.096910013008056
CHEMBL26001,IC50,nM,250000.0,IC50,uM,250.0,O=P(O)(O)C(O)c1ccc2ccccc2c1,3.6020599913279625
CHEMBL444337,IC50,nM,1300.0,IC50,uM,1.3,COC(=O)CN(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.886056647693163
CHEMBL422347,IC50,nM,82.0,IC50,uM,0.082,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)cs1,7.086186147616283
CHEMBL131426,IC50,nM,1100.0,IC50,uM,1.1,CO[C@H]1[C@@H](N(C)CCC#N)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.958607314841775
CHEMBL160303,IC50,nM,71.0,IC50,uM,0.071,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c3c2)cs1,7.1487416512809245
CHEMBL338935,IC50,nM,220.0,IC50,uM,0.22,CO[C@H]1[C@@H](N(C)C(=O)CN)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,6.657577319177793
CHEMBL269620,IC50,nM,540.0,IC50,uM,0.54,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(C(F)(F)F)c5)cc4)c3c2)cs1,6.267606240177032
CHEMBL335012,IC50,nM,8180.0,IC50,uM,8.18,CO[C@H]1[C@@H](N(C)C(=O)c2cccnc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.087246696328677
CHEMBL76599,IC50,nM,5530.0,IC50,uM,5.53,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1ccccc1,5.257274868695302
CHEMBL299026,IC50,nM,6200.0,IC50,uM,6.2,CCN(CC)CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1,5.207608310501746
CHEMBL132348,IC50,nM,31.0,IC50,uM,0.031,CO[C@H]1[C@@H](N(C)CC(=O)O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,7.508638306165727
CHEMBL132169,IC50,nM,3600.0,IC50,uM,3.6,COc1ccc(C(=O)N(C)[C@H]2C[C@@H]3O[C@](C)([C@H]2OC)n2c4ccccc4c4c5c(c6c7ccccc7n3c6c42)C(=O)NC5)cc1,5.443697499232712
CHEMBL335648,IC50,nM,19.0,IC50,uM,0.019,CO[C@H]1[C@@H]([N+](C)(C)C)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,7.721246399047171
CHEMBL155761,IC50,nM,10.0,IC50,uM,0.01,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cs1,8.0
CHEMBL45827,IC50,nM,240.0,IC50,uM,0.24,CCN(CC)CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1,6.619788758288394
CHEMBL335718,IC50,nM,1300.0,IC50,uM,1.3,CCCCC(O)CN(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.886056647693163
CHEMBL130163,IC50,nM,2600.0,IC50,uM,2.6,CO[C@H]1[C@@H](N(C)C(C)=O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.585026652029182
CHEMBL335932,IC50,nM,6400.0,IC50,uM,6.4,CO[C@H]1[C@@H](N(C)C(=O)C(F)(F)F)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.1938200260161125
CHEMBL336192,IC50,nM,7400.0,IC50,uM,7.4,COC(=O)c1ccc(C(=O)N(C)[C@H]2C[C@@H]3O[C@](C)([C@H]2OC)n2c4ccccc4c4c5c(c6c7ccccc7n3c6c42)C(=O)NC5)cc1,5.130768280269024
CHEMBL157084,IC50,nM,35.0,IC50,uM,0.035,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cs1,7.455931955649724
CHEMBL388978,IC50,nM,100.0,IC50,uM,0.1,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,7.0
CHEMBL129946,IC50,nM,330.0,IC50,uM,0.33,CCN(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,6.481486060122113
CHEMBL337027,IC50,nM,160.0,IC50,uM,0.16,CO[C@H]1[C@@H](N(C)C(=O)CCC(=O)O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,6.795880017344075
CHEMBL338449,IC50,nM,13500.0,IC50,uM,13.5,CO[C@H]1[C@@H](N(C)C(=O)OC(C)(C)C)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,4.8696662315049934
CHEMBL130049,IC50,nM,2400.0,IC50,uM,2.4,COC(=O)N(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.619788758288394
CHEMBL56236,IC50,nM,6680.0,IC50,uM,6.68,Cc1cc(C)c(C)c(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1C,5.175223537524454
CHEMBL335931,IC50,nM,3500.0,IC50,uM,3.5,CO[C@H]1[C@@H](N(C)C(=O)CNC(=O)OC(C)(C)C)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.455931955649724
CHEMBL337026,IC50,nM,200.0,IC50,uM,0.2,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4=O,6.698970004336019
CHEMBL340611,IC50,nM,43.0,IC50,uM,0.043,CC[N+](C)(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,7.366531544420414
CHEMBL338944,IC50,nM,4600.0,IC50,uM,4.6,CO[C@H]1[C@@H](N(C)C(=O)c2cccc(Cl)c2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.337242168318426
CHEMBL57366,IC50,nM,450.0,IC50,uM,0.45,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)cccc1Cl,6.346787486224656
CHEMBL337297,IC50,nM,8180.0,IC50,uM,8.18,CO[C@H]1[C@@H](N(C)C(=O)c2cnccn2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.087246696328677
CHEMBL338049,IC50,nM,17.0,IC50,uM,0.017,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@@H]4O,7.769551078621726
CHEMBL432738,IC50,nM,1360.0,IC50,uM,1.36,CCNC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)cccc1Cl,5.866461091629782
CHEMBL131193,IC50,nM,910.0,IC50,uM,0.91,CO[C@H]1[C@@H](N(C)Cc2ccccc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,6.040958607678906
CHEMBL337035,IC50,nM,12500.0,IC50,uM,12.5,CNC(=S)N(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,4.903089986991944
CHEMBL338155,IC50,nM,260.0,IC50,uM,0.26,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)[C@H](O)NC4=O,6.585026652029182
CHEMBL301483,IC50,nM,1260.0,IC50,uM,1.26,CCNC(=O)Nc1nc2nc(NCCCCN(CC)CC)ncc2cc1-c1c(Cl)cccc1Cl,5.8996294548824375
CHEMBL130208,IC50,nM,4800.0,IC50,uM,4.8,CO[C@H]1[C@@H](N(C)C(=O)c2cccc([N+](=O)[O-])c2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.318758762624412
CHEMBL2448064,IC50,nM,300.0,IC50,uM,0.3,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCNCC1.Cl,6.522878745280337
CHEMBL25579,IC50,nM,300.0,IC50,uM,0.3,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN(C)c1ccncc1,6.522878745280337
CHEMBL24026,IC50,nM,800.0,IC50,uM,0.8,COc1cc2c(Nc3ccc(C#N)cc3F)ncnc2cc1OC/C=C/CN1CCCC1,6.096910013008056
CHEMBL135861,IC50,nM,13000.0,IC50,uM,13.0,CNC(=O)c1c([Se][Se]c2[nH]c3ccccc3c2C(=O)NC)[nH]c2ccccc12,4.886056647693163
CHEMBL428534,IC50,nM,500.0,IC50,uM,0.5,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCNCC1,6.301029995663981
CHEMBL281872,IC50,nM,400.0,IC50,uM,0.4,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn1ccnn1,6.3979400086720375
CHEMBL281990,IC50,nM,1000.0,IC50,uM,1.0,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCN(C)CC1,6.0
CHEMBL422758,IC50,nM,450.0,IC50,uM,0.45,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1,6.346787486224656
CHEMBL25450,IC50,nM,500.0,IC50,uM,0.5,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCNCC1,6.301029995663981
CHEMBL1907763,IC50,nM,100.0,IC50,uM,0.1,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,7.0
CHEMBL24137,IC50,nM,100.0,IC50,uM,0.1,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCOCC1,7.0
CHEMBL263666,IC50,nM,4700.0,IC50,uM,4.7,CCN(CC)CCNC(=O)c1c([Se][Se]c2c(C(=O)NCCN(CC)CC)c3ccccc3n2C)n(C)c2ccccc12,5.327902142064283
CHEMBL24828,IC50,nM,200.0,IC50,uM,0.2,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,6.698970004336019
CHEMBL1744349,IC50,nM,90.0,IC50,uM,0.09,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC/C=C/CN1CCCC1.Cl,7.045757490560675
CHEMBL24979,IC50,nM,200.0,IC50,uM,0.2,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCN(C)CC1,6.698970004336019
CHEMBL2448065,IC50,nM,300.0,IC50,uM,0.3,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,6.522878745280337
CHEMBL63356,IC50,nM,500.0,IC50,uM,0.5,Oc1cc2cc(-c3cccnc3)cnc2cc1O,6.301029995663981
