molecule_chembl_id,standard_type,standard_units,IC50,type,units,value,canonical_smiles,pIC50,ROMol,is_pains,has_unwanted_substructure
CHEMBL3233764,IC50,nM,542.0,IC50,uM,0.542,O=C(CN1CCC(CCO)CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,6.266000713461613,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1D9DF90>,False,False
CHEMBL3233765,IC50,nM,3399.0,IC50,uM,3.399,CN1CCN(CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3s2)CC1,5.46864883541694,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1D9F040>,False,False
CHEMBL3233766,IC50,nM,770.0,IC50,uM,0.77,O=C(CN1CCN(CCO)CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,6.113509274827518,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1D9F0B0>,False,False
CHEMBL3263359,IC50,nM,3960.0,IC50,uM,3.96,Cc1ccc(C2=NN(C3=NC(c4ccccc4)CS3)C(c3cccc4ccccc34)C2)cc1C,5.402304814074488,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA8AC0>,False,False
CHEMBL3263364,IC50,nM,5530.0,IC50,uM,5.53,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3cccc4ccccc34)C2)cc1,5.257274868695302,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA8A50>,False,False
CHEMBL3263366,IC50,nM,1320.0,IC50,uM,1.32,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3cccc4ccccc34)C2)cc1C,5.87942606879415,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA89E0>,False,False
CHEMBL3263372,IC50,nM,5260.0,IC50,uM,5.26,Cc1ccc(C2=NN(C3=NC(c4ccccc4)CS3)C(c3ccc4ccccc4c3)C2)cc1,5.279014255846261,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA8970>,False,False
CHEMBL3263373,IC50,nM,650.0,IC50,uM,0.65,Cc1ccc(C2=NN(C3=NC(c4ccccc4)CS3)C(c3ccc4ccccc4c3)C2)cc1C,6.187086643357144,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA8F90>,False,False
CHEMBL3263374,IC50,nM,6310.0,IC50,uM,6.31,O=C1CSC(N2N=C(c3ccccc3)CC2c2ccc3ccccc3c2)=N1,5.199970640755866,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA8F20>,False,False
CHEMBL3263378,IC50,nM,2800.0,IC50,uM,2.8,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc4ccccc4c3)C2)cc1,5.552841968657781,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA8EB0>,False,False
CHEMBL3263379,IC50,nM,3250.0,IC50,uM,3.25,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc4ccccc4c3)C2)cc1,5.488116639021126,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA8E40>,False,False
CHEMBL3263380,IC50,nM,120.0,IC50,uM,0.12,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc4ccccc4c3)C2)cc1C,6.920818753952375,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA8900>,False,False
CHEMBL3287898,IC50,nM,7500.0,IC50,uM,7.5,CCc1ccccc1NC(=O)N1C[C@@H](C)Oc2cc(-c3ccc([C@H]4CC[C@H](CC(=O)O)CC4)cc3)ccc21,5.1249387366083,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA87B0>,False,False
CHEMBL3297893,IC50,nM,122.1,IC50,nM,122.1,Cc1nc(Nc2ccc(C(F)(F)F)cc2)c2cc(C)oc2n1,6.913284336055117,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA8740>,False,False
CHEMBL3297894,IC50,nM,30.2,IC50,nM,30.2,Cc1nc(Nc2ccc(F)c(Cl)c2)c2cc(C)oc2n1,7.519993057042849,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA86D0>,False,False
CHEMBL3297898,IC50,nM,68.2,IC50,nM,68.2,COc1ccc(N(C)c2nc(C)nc3oc(C)cc23)cc1,7.166215625343521,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA85F0>,False,False
CHEMBL3297897,IC50,nM,42.2,IC50,nM,42.2,COc1ccc(Nc2nc(C)nc3oc(C)cc23)cc1,7.374687549038326,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA8580>,False,False
CHEMBL3297900,IC50,nM,73.3,IC50,nM,73.3,CCCN(c1ccc(OC)cc1)c1nc(C)nc2oc(C)cc12,7.134896025358872,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA8510>,False,False
CHEMBL3298000,IC50,nM,82.3,IC50,nM,82.3,COc1ccc(N(C)c2nc(C)nc3oc(C)cc23)cc1.Cl,7.08460016478773,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA84A0>,False,False
CHEMBL3297896,IC50,nM,90.2,IC50,nM,90.2,Cc1nc(Nc2cccc3[nH]ccc23)c2cc(C)oc2n1,7.044793462458058,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA8430>,False,False
CHEMBL3297999,IC50,nM,84.4,IC50,nM,84.4,COc1ccc(N(c2nc(C)nc3oc(C)cc23)C(C)C)cc1,7.073657553374344,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA83C0>,False,False
CHEMBL3297899,IC50,nM,70.7,IC50,nM,70.7,CCN(c1ccc(OC)cc1)c1nc(C)nc2oc(C)cc12,7.150580586203101,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA8350>,False,False
CHEMBL3297895,IC50,nM,102.3,IC50,nM,102.3,Cc1nc(Nc2ccc(Cl)cc2)c2cc(C)oc2n1,6.99012436628784,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA82E0>,False,False
CHEMBL3297891,IC50,nM,145.2,IC50,nM,145.2,Cc1nc(Nc2cccc3ccccc23)c2cc(C)oc2n1,6.838033383635925,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA8270>,False,False
CHEMBL3297998,IC50,nM,340.1,IC50,nM,340.1,CCCCN(c1ccc(OC)cc1)c1nc(C)nc2oc(C)cc12,6.468393368067278,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA8200>,False,False
CHEMBL3297816,IC50,nM,113.2,IC50,nM,113.2,Cc1nc(Nc2ccccc2)c2cc(C)oc2n1,6.946153573147748,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA8190>,False,False
CHEMBL3040861,IC50,nM,2.0,IC50,uM,0.002,c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCO5)c2)cc1,8.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA8120>,False,False
CHEMBL3040806,IC50,nM,42.0,IC50,uM,0.042,c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCCO5)c2)cc1,7.376750709602099,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA80B0>,False,False
CHEMBL3040910,IC50,nM,27.0,IC50,uM,0.027,c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCCCO5)c2)cc1,7.568636235841013,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA8040>,False,False
CHEMBL3358006,IC50,nM,2100.0,IC50,uM,2.1,C[C@@H]1CN(c2nc(C(F)(F)F)no2)CCN1c1ncc(OCc2ccc(CS(C)(=O)=O)cc2F)cn1,5.6777807052660805,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA72E0>,False,False
CHEMBL3325480,IC50,nM,16700.0,IC50,uM,16.7,CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(Cl)ccc2n2nnnc12,4.777283528852417,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1D94660>,False,False
CHEMBL3325479,IC50,nM,200.0,IC50,uM,0.2,CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(OC)ccc2n2nnnc12,6.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1D945F0>,False,False
CHEMBL3325478,IC50,nM,7000.0,IC50,uM,7.0,CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(C)ccc2n2nnnc12,5.154901959985743,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1D94580>,False,False
CHEMBL3325477,IC50,nM,90.0,IC50,uM,0.09,CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2ccccc2n2nnnc12,7.045757490560675,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1D94510>,False,False
CHEMBL3325476,IC50,nM,8100.0,IC50,uM,8.1,COC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(Cl)ccc2n2nnnc12,5.091514981121351,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1D94BA0>,False,False
CHEMBL3325475,IC50,nM,1300.0,IC50,uM,1.3,COC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(OC)ccc2n2nnnc12,5.886056647693163,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1D94B30>,False,False
CHEMBL3325474,IC50,nM,4300.0,IC50,uM,4.3,COC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(C)ccc2n2nnnc12,5.366531544420414,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1D94A50>,False,False
CHEMBL3325473,IC50,nM,1100.0,IC50,uM,1.1,COC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2ccccc2n2nnnc12,5.958607314841775,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1D949E0>,False,False
CHEMBL3325472,IC50,nM,18300.0,IC50,uM,18.3,N#CC1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(Cl)ccc2n2nnnc12,4.73754891026957,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1D94970>,False,False
CHEMBL3325471,IC50,nM,5400.0,IC50,uM,5.4,COc1ccc2c(c1)cc(C1C(C#N)=C(N)N(c3cccnc3)C3=C1C(=O)CCC3)c1nnnn12,5.267606240177032,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1D947B0>,False,False
CHEMBL3325470,IC50,nM,10400.0,IC50,uM,10.4,Cc1ccc2c(c1)cc(C1C(C#N)=C(N)N(c3cccnc3)C3=C1C(=O)CCC3)c1nnnn12,4.982966660701219,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1D94740>,False,False
CHEMBL3327179,IC50,nM,4800.0,IC50,uM,4.8,N#CC1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2ccccc2n2nnnc12,5.318758762624412,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1D944A0>,False,False
CHEMBL3344221,IC50,nM,30.4,IC50,nM,30.4,CN(C)[C@@H](CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.517126416391246,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1D94430>,False,False
CHEMBL3344220,IC50,nM,13.5,IC50,nM,13.5,CS(=O)(=O)C[C@H](N)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.8696662315049934,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1D943C0>,False,False
CHEMBL3344216,IC50,nM,4.1,IC50,nM,4.1,CN(C)[C@H](CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,8.387216143280265,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1D94200>,False,False
CHEMBL3344215,IC50,nM,10.8,IC50,nM,10.8,CS(=O)(=O)C[C@@H](N)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.966576244513051,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1D94190>,False,False
CHEMBL3344214,IC50,nM,28.7,IC50,nM,28.7,CS(=O)(=O)CCNC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.542118103266008,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1D94120>,False,False
CHEMBL3344213,IC50,nM,39.2,IC50,nM,39.2,CC(C)NC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.406713932979542,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1D940B0>,False,False
CHEMBL3344212,IC50,nM,77.2,IC50,nM,77.2,CS(=O)(=O)CC(NC1CCCCC1)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.112382699664264,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1D94040>,False,False
CHEMBL3344211,IC50,nM,14.7,IC50,nM,14.7,CCNC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.832682665251823,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA6040>,False,False
CHEMBL3344208,IC50,nM,6.8,IC50,nM,6.8,CN(C)C(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,8.167491087293763,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA60B0>,False,False
CHEMBL3344210,IC50,nM,34.8,IC50,nM,34.8,CNC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.458420756053419,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA6120>,False,False
CHEMBL3344209,IC50,nM,17.6,IC50,nM,17.6,CS(=O)(=O)CC(N)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.75448733218585,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA6190>,False,False
CHEMBL1365395,IC50,nM,3920.0,IC50,uM,3.92,Cc1ccc2c(C)nc(Nc3nc(O)cc(CSc4nnnn4-c4ccccc4)n3)nc2c1,5.406713932979542,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA62E0>,False,False
CHEMBL3397275,IC50,nM,1210.0,IC50,umol/L,1.21,Clc1cc(Nc2ncnc3ccc(NC4=NC[C@H](COc5ccccc5)O4)cc23)ccc1OCc1nccs1,5.91721462968355,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA6350>,False,False
CHEMBL3397276,IC50,nM,950.0,IC50,umol/L,0.95,Clc1cc(Nc2ncnc3ccc(NC4=NC[C@@H](COc5ccccc5)O4)cc23)ccc1OCc1nccs1,6.022276394711152,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA63C0>,False,False
CHEMBL3403513,IC50,nM,226.4,IC50,nM,226.4,Cc1nc(N(C)c2ccc3c(c2)CCO3)c2cc(C)oc2n1,6.645123577483767,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA6430>,False,False
CHEMBL3403512,IC50,nM,298.2,IC50,nM,298.2,Cc1nc(N(C)c2ccc3c(c2)OCO3)c2cc(C)oc2n1,6.525492360883025,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA64A0>,False,False
CHEMBL3403510,IC50,nM,90.3,IC50,nM,90.3,COc1ccc(N(C)c2nc(C)nc3oc(C)cc23)cc1OC,7.044312249686494,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA6510>,False,False
CHEMBL3403509,IC50,nM,162.3,IC50,nM,162.3,COc1ccc(N(C)c2nc(C)nc3oc(C)cc23)c(OC)c1,6.789681480173768,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA6580>,False,False
CHEMBL3403514,IC50,nM,306.6,IC50,nM,306.6,Cc1nc(N(C)c2ccc3occc3c2)c2cc(C)oc2n1,6.513427849481643,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA65F0>,False,False
CHEMBL3403515,IC50,nM,103.2,IC50,nM,103.2,COc1ccc2c(c1)CCN2c1nc(C)nc2oc(C)cc12,6.986320302708807,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA6660>,False,False
CHEMBL3403517,IC50,nM,3.4,IC50,nM,3.4,COc1ccc2c(c1)CCCN2c1nc(C)nc2oc(C)cc12,8.468521082957745,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA66D0>,False,False
CHEMBL3403518,IC50,nM,102.2,IC50,nM,102.2,Cc1nc(N(C)c2ccc(OC(C)C)cc2)c2cc(C)oc2n1,6.990549104201306,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA6740>,False,False
CHEMBL3409482,IC50,nM,36.0,IC50,uM,0.036,CN(CCO)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,7.443697499232712,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA6890>,False,False
CHEMBL3416631,IC50,nM,600.0,IC50,nM,600.0,OCCN1CCN(Cc2ccc(-c3cc4c(N[C@H](CO)c5ccccc5)ncnc4s3)cc2)CC1,6.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA6AC0>,False,False
CHEMBL3416630,IC50,nM,600.0,IC50,nM,600.0,OC[C@@H](Nc1ncnc2sc(-c3ccc(CN4CCNCC4)cc3)cc12)c1ccccc1,6.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA6B30>,False,False
CHEMBL3416628,IC50,nM,7.0,IC50,nM,7.0,O=C(Nc1ccc(CN2CCCC2)cc1)c1sc2ncnc3c2c1NC(=O)N3c1ccc(F)c(Cl)c1,8.154901959985743,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA6C10>,False,False
CHEMBL3416627,IC50,nM,220.0,IC50,nM,220.0,COc1ccccc1-c1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2s1,6.657577319177793,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA6C80>,False,False
CHEMBL3416625,IC50,nM,5.0,IC50,nM,5.0,COc1ccccc1-c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA6D60>,False,False
CHEMBL3416624,IC50,nM,173.0,IC50,nM,173.0,COc1ccccc1-c1cc2c(Nc3ccccc3)ncnc2s1,6.761953896871205,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA6DD0>,False,False
CHEMBL3416623,IC50,nM,55.0,IC50,nM,55.0,COc1ccccc1-c1cc2c(N[C@H](C)c3cccs3)ncnc2s1,7.259637310505756,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA6E40>,False,False
CHEMBL3416622,IC50,nM,170.0,IC50,nM,170.0,COc1ccccc1-c1cc2c(NCc3cccs3)ncnc2s1,6.769551078621726,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA6EB0>,False,False
CHEMBL3416437,IC50,nM,153.0,IC50,nM,153.0,COc1ccccc1-c1cc2c(N[C@H](C)c3ccccn3)ncnc2s1,6.815308569182402,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA6F20>,False,False
CHEMBL3414594,IC50,nM,183.0,IC50,nM,183.0,COc1ccccc1-c1cc2c(NCc3ccccn3)ncnc2s1,6.73754891026957,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA6F90>,False,False
CHEMBL3416598,IC50,nM,275.0,IC50,nM,275.0,COc1ccccc1-c1cc2c(NCc3cccnc3)ncnc2s1,6.560667306169737,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAE040>,False,False
CHEMBL3416597,IC50,nM,108.0,IC50,nM,108.0,COc1ccccc1-c1cc2c(NCc3ccncc3)ncnc2s1,6.966576244513051,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAE0B0>,False,False
CHEMBL3416596,IC50,nM,27.0,IC50,nM,27.0,COc1ccccc1-c1cc2c(N[C@H](C)c3ccc(F)cc3)ncnc2s1,7.568636235841013,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAE120>,False,False
CHEMBL3416595,IC50,nM,23.0,IC50,nM,23.0,COC[C@@H](Nc1ncnc2sc(-c3ccccc3OC)cc12)c1ccccc1,7.638272163982407,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAE190>,False,False
CHEMBL3416594,IC50,nM,8.0,IC50,nM,8.0,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2s1,8.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAE200>,False,False
CHEMBL3416593,IC50,nM,629.0,IC50,nM,629.0,COc1ccccc1-c1cc2c(N[C@@H](CO)c3ccccc3)ncnc2s1,6.201349354554731,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAE270>,False,False
CHEMBL3416592,IC50,nM,1.0,IC50,nM,1.0,COc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1,9.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAE2E0>,False,False
CHEMBL3416591,IC50,nM,19.0,IC50,nM,19.0,COc1ccccc1-c1cc2c(NC(C)c3ccccc3)ncnc2s1,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAE350>,False,False
CHEMBL3416590,IC50,nM,1860.0,IC50,nM,1860.0,COc1ccccc1-c1cc2c(N[C@@H](C)c3ccccc3)ncnc2s1,5.730487055782084,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAE3C0>,False,False
CHEMBL3416447,IC50,nM,9.0,IC50,nM,9.0,COc1ccccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,8.045757490560675,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAE430>,False,False
CHEMBL3416446,IC50,nM,17.0,IC50,nM,17.0,COc1ccccc1-c1cc2c(NCc3ccccc3)ncnc2s1,7.769551078621726,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAE4A0>,False,False
CHEMBL3416441,IC50,nM,257.0,IC50,nM,257.0,Fc1cccc(COc2ccc(Nc3ncnc4sc(Br)cc34)cc2Cl)c1,6.590066876668706,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAE510>,False,False
CHEMBL3416438,IC50,nM,53.0,IC50,nM,53.0,Fc1ccc(Nc2ncnc3sc(Br)cc23)cc1Cl,7.275724130399211,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAE5F0>,False,False
CHEMBL3416621,IC50,nM,80.0,IC50,nM,80.0,Brc1cc2c(Nc3ccccc3)ncnc2s1,7.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAE660>,False,False
CHEMBL3416620,IC50,nM,415.0,IC50,nM,415.0,C[C@@H](Nc1ncnc2sc(Br)cc12)c1cccs1,6.381951903287908,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAE6D0>,False,False
CHEMBL3416619,IC50,nM,1374.0,IC50,nM,1374.0,Brc1cc2c(NCc3cccs3)ncnc2s1,5.862013267276469,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAE740>,False,False
CHEMBL3416617,IC50,nM,2079.0,IC50,nM,2079.0,C[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccn1,5.682145510668531,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAE7B0>,False,False
CHEMBL3416616,IC50,nM,7904.0,IC50,nM,7904.0,Brc1cc2c(NCc3ccccn3)ncnc2s1,5.102153068420428,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAE820>,False,False
CHEMBL3416614,IC50,nM,3883.0,IC50,nM,3883.0,Brc1cc2c(NCc3ccncc3)ncnc2s1,5.410832609453952,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAE890>,False,False
CHEMBL3416612,IC50,nM,150.0,IC50,nM,150.0,C[C@@H](Nc1ncnc2sc(Br)cc12)c1ccc(F)cc1,6.823908740944319,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAE900>,False,False
CHEMBL3416608,IC50,nM,183.0,IC50,nM,183.0,CC[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccc1,6.73754891026957,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAE970>,False,False
CHEMBL3416606,IC50,nM,262.0,IC50,nM,262.0,COC[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccc1,6.581698708680254,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAE9E0>,False,False
CHEMBL3416605,IC50,nM,83.0,IC50,nM,83.0,OCC(Nc1ncnc2sc(Br)cc12)c1ccccc1,7.080921907623926,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAEA50>,False,False
CHEMBL3416603,IC50,nM,36.0,IC50,nM,36.0,OC[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccc1,7.443697499232712,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAEAC0>,False,False
CHEMBL3416602,IC50,nM,156.0,IC50,nM,156.0,CC(Nc1ncnc2sc(Br)cc12)c1ccccc1,6.806875401645538,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAEB30>,False,False
CHEMBL3416600,IC50,nM,38.0,IC50,nM,38.0,C[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccc1,7.42021640338319,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAEBA0>,False,False
CHEMBL3416599,IC50,nM,241.0,IC50,nM,241.0,Brc1cc2c(NCc3ccccc3)ncnc2s1,6.617982957425132,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAEC10>,False,False
CHEMBL3425671,IC50,nM,490.0,IC50,uM,0.49,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(C)=O)c2)n1,6.309803919971486,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAF6D0>,False,False
CHEMBL3425673,IC50,nM,2000.0,IC50,uM,2.0,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCC3CC3)c2)n1,5.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAF660>,False,False
CHEMBL3604915,IC50,nM,3700.0,IC50,uM,3.7,CCC(=O)Nc1cccc(-c2nc(Nc3cc[nH]n3)c3ccccc3n2)c1,5.431798275933005,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DAF0B0>,False,False
CHEMBL3604910,IC50,nM,2100.0,IC50,uM,2.1,CCC(=O)Nc1ccc2c(Nc3cc[nH]n3)nc(-c3ccccc3)nc2c1,5.6777807052660805,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA3CF0>,False,False
CHEMBL3604918,IC50,nM,3400.0,IC50,uM,3.4,CCC(=O)Nc1cc(Nc2cc[nH]n2)nc(-c2ccccc2)n1,5.468521082957745,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA3C10>,False,False
CHEMBL3604924,IC50,nM,1900.0,IC50,uM,1.9,CCC(=O)Nc1cccc(Oc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)c1,5.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x000001D6E1DA3B30>,False,False
